merchant_key,merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size
4106,MCH9528,Kibe-Memon,5699.0,Apparel & Fashion,Sole Proprietor,Delhi,Delhi,2025-12-07,XXXX9874,Active,5399.84
4107,MCH9529,Dubey Inc,4814.0,Telecom,Private Limited,Pune,Maharashtra,2024-04-26,XXXX3556,Active,1801.0
4108,MCH9530,B0Rah Plc,5411.0,Restaurants & Food,Individual,Hyderabad,Telangana,2023-01-11,,Suspended,999.86
4109,MCH9531,Lad Ltd,5411.0,Grocery,Private Limited,Ludhiana,Punjab,2025-12-02,CDSZ2178272638566,Suspended,545.56
4110,MCH9534,Deshmukh-Yadav,7011.0,Hotel & Lodging,Individual,Hyderabad,Telangana,2024-08-13,XXXX7810,Active,1143.6
4111,MCH9537,Chakrab0Rty Plc,5942.0,Books & Stationery,Individual,Amritsar,Punjab,2025-01-02,XXXX8422,Active,
4112,MCH9541,"Grover, Bhatia And Tandon",,Restaurants & Food,Partnership,Lucknow,Uttar Pradesh,2025-07-02,,Active,2401.33
4113,MCH9542,"Singh, Johal And Khalsa",5942.0,Books & Stationery,Individual,Hyderabad,Telangana,2025-06-18,XXXX3154,Active,2463.46
4114,MCH9543,Khanna-Som,5942.0,Books & Stationery,Sole Proprietor,Bengaluru,Karnataka,2023-11-13,XXXX7044,Active,1143.19
4115,MCH9546,"Mohan, Tak And Dhingra",5999.0,Miscellaneous,Sole Proprietor,Amritsar,Punjab,2024-11-20,XXXX5350,Active,1645.26
4116,MCH9547,Anne-Narasimhan,5311.0,Department Store,Individual,Delhi,Delhi,2025-04-11,,Active,823.12
4117,MCH9548,Raja Plc,4131.0,Transportation,Partnership,Jaipur,Rajasthan,2026-02-22,XXXX5841,Active,1649.0
4118,MCH9550,Chandra-Sangha,5942.0,Books & Stationery,Sole Proprietor,Hyderabad,Telangana,2025-12-18,,Active,674.9
4119,MCH9551,Chaudhari-Dugar,5942.0,Books & Stationery,Individual,Lucknow,Uttar Pradesh,2023-08-11,XXXX6470,Active,2156.36
4120,MCH9554,Kale Ltd,4814.0,Telecom,Partnership,Kolkata,West Bengal,2025-12-07,,On Hold,696.0
4121,MCH9555,"Nadig, Kumer And Nath",5912.0,Medical,Partnership,Lucknow,Uttar Pradesh,2023-02-01,9648467253,Active,
4122,MCH9556,"Hari, Dave And Ahluwalia",4131.0,Transportation,Sole Proprietor,Chennai,Tamil Nadu,2025-12-06,LIFR2342836809377,Active,4820.97
4123,MCH9559,Randhawa-Mody,5699.0,Apparel & Fashion,Sole Proprietor,Amritsar,Punjab,2025-06-08,XXXX2517,Inactive,543.84
4124,MCH9560,Puri-Ahluwalia,5999.0,Miscellaneous,Partnership,Ludhiana,Punjab,2025-06-21,XXXX3305,Active,1176.68
4125,MCH9563,"Singh, Issac And Murty",4131.0,Travel,Private Limited,Kolkata,West Bengal,2023-01-02,,Active,1366.02
4126,MCH9565,"Dhar, Shukla And Chaudhary",5942.0,Books & Stationery,Individual,Chennai,Tamil Nadu,2025-08-22,6503799014,Active,2205.09
4127,MCH9566,Batra-Kaul,5311.0,Department Store,Private Limited,Delhi,Delhi,2025-11-28,LYAO0984012362521,Active,1260.75
4128,MCH9567,"Dar, Gera And Sane",5812.0,Restaurants & Food,Private Limited,Delhi,Delhi,2026-01-09,,Active,850.48
4129,MCH9569,Parekh-Kalita,5311.0,Retail,Individual,Amritsar,Punjab,2025-12-07,XXXX5054,Active,1617.31
4130,MCH9571,Buch Inc,5812.0,Restaurants & Food,Individual,Hyderabad,Telangana,,DKEU4746665718428,Active,1270.83
4131,MCH9580,"Murthy, Virk And Lad",,Department Store,Partnership,Ludhiana,Punjab,2025-09-20,,Active,1520.62
4132,MCH9582,"Aggarwal, Morar And Vohra",4814.0,Telecom,Private Limited,Chennai,Tamil Nadu,2026-02-02,1610482956,Active,2012.0
4133,MCH9583,Khurana-Johal,5411.0,Grocery,Partnership,Delhi,Delhi,2024-04-30,9658176597,Active,5627.6
4134,MCH9584,"Bhat, Shukla And Bajaj",5311.0,Department Store,Private Limited,Mumbai,Maharashtra,2025-02-04,XXXX2185,Inactive,4140.74
4135,MCH9586,Ghose Plc,7011.0,Hotel & Lodging,Private Limited,Chennai,Tamil Nadu,2023-03-30,,Active,2522.89
4136,MCH9587,Krishnamurthy-Contractor,4814.0,Telecom,Sole Proprietor,Kolkata,West Bengal,2024-12-09,XXXX7878,Active,211.86
4137,MCH9591,Bali Group,5999.0,Miscellaneous,Sole Proprietor,Ludhiana,Punjab,2026-01-14,,Active,3007.14
4138,MCH9593,Varty-Lala,5942.0,Books & Stationery,Individual,Lucknow,Uttar Pradesh,2024-02-08,DUTM3222823880955,Active,3004.61
4139,MCH9594,Ben Group,5311.0,Department Store,Sole Proprietor,Jaipur,Rajasthan,2023-01-10,3846101369,Active,4070.31
4140,MCH9595,Kapur Inc,5999.0,Miscellaneous,Private Limited,Chennai,Tamil Nadu,2023-10-26,FKYL3305691122715,Active,
4141,MCH9601,Joshi-Chauhan,4131.0,Transportation,Private Limited,Bengaluru,Karnataka,2023-10-05,GXDF2258830455225,Active,1949.42
4142,MCH9604,Merchant-Johal,5311.0,Retail,Partnership,Pune,Maharashtra,2024-10-11,2871306703,Active,762.2
4143,MCH9605,Chokshi Llc,5812.0,Restaurants & Food,Sole Proprietor,Bengaluru,Karnataka,2026-01-31,,Active,2523.0
4144,MCH9609,Bhatti Inc,5411.0,Grocery,Individual,Hyderabad,Telangana,2026-01-29,BTIY5631851884644,Suspended,1792.34
4145,MCH9613,Tella Group,5912.0,Pharmacy,Partnership,Hyderabad,Telangana,2024-07-29,IJFC0895713811161,Active,
4146,MCH9617,Ranganathan-Ha1Der,5411.0,Grocery,Private Limited,Chennai,Tamil Nadu,2024-12-08,6857352456,Active,904.23
4147,MCH9620,Chad Plc,,Retail,Individual,Ludhiana,Punjab,2025-04-16,HEOY8360949899311,Active,786.55
4148,MCH9623,Subramanian Llc,5912.0,Medical,Individual,Hyderabad,Telangana,2025-07-06,XXXX2659,Active,1226.76
4149,MCH9624,Brar-Chad,5311.0,Department Store,Individual,Amritsar,Punjab,2025-02-04,XXXX6058,Suspended,2595.66
4150,MCH9625,Tripathi Plc,4814.0,Telecom,Private Limited,Amritsar,Punjab,2024-09-11,,Active,
4151,MCH9626,Gu1Ati-Chhabra,4814.0,Telecom,Partnership,Lucknow,Uttar Pradesh,2025-02-21,,Active,880.0
4152,MCH9627,Randhawa Gr0Up,7011.0,Hotel & Lodging,Private Limited,Chennai,Tamil Nadu,2023-08-31,,Active,
4153,MCH9632,Kade-Shere,5311.0,Department Store,Sole Proprietor,Delhi,Delhi,2025-11-28,,Active,895.55
4154,MCH9635,Konda-Verma,5942.0,Books & Stationery,Individual,Chennai,Tamil Nadu,2023-09-10,BAID6365865587003,Active,4885.39
4155,MCH9636,Kibe-Magar,5699.0,Apparel & Fashion,Individual,Bengaluru,Karnataka,2023-08-21,SSYN5165458216497,Active,
4156,MCH9637,Handa-Basu,5699.0,Apparel & Fashion,Partnership,Pune,Maharashtra,2025-09-17,,Active,515.71
4157,MCH9638,"Dara, Badami And Sen",5699.0,Apparel & Fashion,Sole Proprietor,Lucknow,Uttar Pradesh,2026-01-22,,Active,3649.35
4158,MCH9640,Aurora And Sons,4131.0,Travel,Sole Proprietor,Lucknow,Uttar Pradesh,2023-09-09,6211538586,Active,1623.21
4159,MCH9641,Andra Ltd,5912.0,Pharmacy,Private Limited,Kolkata,West Bengal,2025-10-15,2325222758,Active,3323.59
4160,MCH9642,Sarin Group,4814.0,Telecom,Individual,Mumbai,Maharashtra,2025-10-09,LEVP3171266345624,Active,11510.93
4161,MCH9647,"Bhat, Tank And Aurora",7011.0,Hotel & Lodging,Individual,Kolkata,West Bengal,2024-08-18,8968048918,Active,5590.39
4162,MCH9649,Sachdeva-Dey,7011.0,Hotel & Lodging,Sole Proprietor,Amritsar,Punjab,2025-12-06,XRSK3388415827357,Active,
4163,MCH9651,Thakkar-Dass,5311.0,Department Store,Private Limited,Jalandhar,Punjab,2023-03-28,,Active,2535.0
4164,MCH9654,Saini-Bath,5942.0,Books & Stationery,Private Limited,Ludhiana,Punjab,2024-11-10,XXXX5605,Active,2570.91
4165,MCH9659,Gokhale-Bassi,4814.0,Telecom,Sole Proprietor,Mumbai,Maharashtra,2023-09-11,AEKL3434312955275,Active,269.4
4166,MCH9661,Ramanathan Group,7011.0,Hotel & Lodging,Individual,Mumbai,Maharashtra,2023-11-10,,Active,735.62
4167,MCH9662,Basu-Korpal,4814.0,Telecom,Private Limited,Pune,Maharashtra,2023-09-13,WZTV1265477628451,Active,1152.0
4168,MCH9665,Baria And Sons,5699.0,Apparel & Fashion,Sole Proprietor,Chennai,Tamil Nadu,2023-08-09,VFLG7914496362461,Suspended,4561.8
4169,MCH9672,Contractor-Sinha,5311.0,Retail,Individual,Kolkata,West Bengal,2024-11-26,8867559277,Active,1371.8
4170,MCH9675,Mand-Varkey,5912.0,Medical,Individual,Jalandhar,Punjab,2025-11-05,,Inactive,843.13
4171,MCH9679,Raman Ltd,,Hotel & Lodging,Sole Proprietor,Delhi,Delhi,2024-09-07,PIVF1729636161305,Inactive,310.73
4172,MCH9681,Bawa Plc,5699.0,Apparel & Fashion,Private Limited,Pune,Maharashtra,2024-01-09,,Active,1913.04
4173,MCH9683,Pillai Inc,5411.0,Grocery,Partnership,Bengaluru,Karnataka,2024-11-28,,Suspended,1862.68
4174,MCH9684,Bhasin Inc,5912.0,Pharmacy,Private Limited,Delhi,Delhi,2025-01-20,XXXX1695,Inactive,2227.2
4175,MCH9688,Choudhry Llc,5942.0,Books & Stationery,Sole Proprietor,Bengaluru,Karnataka,2023-10-18,,Active,825.43
4176,MCH9690,Bai1-Sarin,7011.0,Hotel & Lodging,Partnership,Amritsar,Punjab,2025-04-11,XXXX0228,Active,3320.22
4177,MCH9692,Pandey-Behl,5812.0,Restaurants & Food,Private Limited,Hyderabad,Telangana,2024-08-31,XXXX3446,Active,522.57
4178,MCH9693,"Babu, Murty And Rao",5942.0,Books & Stationery,Sole Proprietor,Pune,Maharashtra,2023-07-25,SBLA0467817458024,Active,1260.07
4179,MCH9696,D’Alia-Bhardwaj,5999.0,Miscellaneous,Private Limited,Lucknow,Uttar Pradesh,2024-02-17,XXXX0392,Active,3568.12
4180,MCH9697,Walla Ltd,,Telecom,Individual,Bengaluru,Karnataka,2025-07-21,,Active,1081.86
4181,MCH9702,Ranganathan-Madan,7011.0,Hotel & Lodging,Individual,Hyderabad,Telangana,2025-04-10,RTHS3346421176187,Active,1980.13
4182,MCH9704,"Wason, Upadhyay And Palla",5311.0,Retail,Private Limited,Mumbai,Maharashtra,2024-07-11,272024202,Active,
4183,MCH9706,"Mohan, Sahni And Doctor",5699.0,Apparel & Fashion,Partnership,Lucknow,Uttar Pradesh,2023-10-26,,Active,
4184,MCH9710,Trivedi Plc,5411.0,Grocery,Partnership,Ludhiana,Punjab,2025-01-24,,Active,718.83
4185,MCH9713,"Toor, Nayak And Varma",5699.0,Apparel & Fashion,Individual,Jalandhar,Punjab,,,Active,
4186,MCH9714,Issac-Pall,5912.0,Pharmacy,Private Limited,Chennai,Tamil Nadu,2024-07-06,,Inactive,925.43
4187,MCH9715,Desai Plc,7011.0,Hotel & Lodging,Partnership,Kolkata,West Bengal,2023-01-10,5413889015,Inactive,547.82
4188,MCH9716,"Kadakia, Mishra And Ba1I",5812.0,Restaurants & Food,Private Limited,Lucknow,Uttar Pradesh,2023-09-09,4695594803,Active,
4189,MCH9718,Raval And Sons,5812.0,Restaurants & Food,Individual,Bengaluru,Karnataka,2026-01-04,6381850074,Active,3311.57
4190,MCH9720,Hayre Ltd,5942.0,Books & Stationery,Sole Proprietor,Pune,Maharashtra,2024-04-24,,Active,507.94
4191,MCH9722,"Krishna, Saxena And Aurora",4814.0,Telecom,Individual,Lucknow,Uttar Pradesh,,XXXX5150,Active,
4192,MCH9725,Shan Llc,5699.0,Apparel & Fashion,Individual,Lucknow,Uttar Pradesh,2024-12-20,4923079593,Active,2250.85
4193,MCH9728,"Dass, Sengupta And Halder",5411.0,Grocery,Sole Proprietor,Chennai,Tamil Nadu,2024-10-29,,Active,6287.55
4194,MCH9729,Prabhakar Ltd,5812.0,Restaurants & Food,Individual,Bengaluru,Karnataka,2025-12-28,,Active,1127.0
4195,MCH9731,Chaudhry-Pillay,5311.0,Department Store,Individual,Jaipur,Rajasthan,2025-09-19,4390962437,Active,516.39
4196,MCH9732,Pal-Kaur,5699.0,Apparel & Fashion,Individual,Jalandhar,Punjab,2023-06-25,2545195064,Active,1508.45
4197,MCH9733,Sathe-Hari,4131.0,Transportation,Partnership,Bengaluru,Karnataka,2025-09-24,,Active,1033.79
4198,MCH9736,Sant Plc,7011.0,Hotel & Lodging,Sole Proprietor,Lucknow,Uttar Pradesh,2024-12-07,4147851928,Active,1081.26
4199,MCH9738,Barman-Rastogi,5411.0,Grocery,Partnership,Chennai,Tamil Nadu,2024-11-19,XXXX3047,Active,2419.77
4200,MCH9739,"Gupta, Bhatia And Dhillon",4131.0,Transportation,Private Limited,Jaipur,Rajasthan,2025-03-20,,Active,
4201,MCH9740,Jain And Sons,5812.0,Restaurants & Food,Individual,Jaipur,Rajasthan,2025-01-31,BHGC5407337420204,Active,1510.42
4202,MCH9743,Sahota-Krish,5942.0,Books & Stationery,Private Limited,Ludhiana,Punjab,2023-05-22,,Active,873.78
4203,MCH9744,Walia Inc,5942.0,Books & Stationery,Sole Proprietor,Bengaluru,Karnataka,2024-06-24,XXXX8765,Active,574.28
4204,MCH9745,Chaudhuri Plc,,Apparel & Fashion,Sole Proprietor,Pune,Maharashtra,2025-05-26,LAJQ5592021482333,Inactive,475.31
4205,MCH9749,"Vasa, Jha And Babu",7011.0,Hotel & Lodging,Sole Proprietor,Chennai,Tamil Nadu,2025-04-08,KYLU7872860441516,Active,276.87
4206,MCH9751,Memon-Sinha,5812.0,Restaurants & Food,Sole Proprietor,Ludhiana,Punjab,2023-07-16,4462778035,Active,2265.65
4207,MCH9753,Chowdhury And Sons,4814.0,Telecom,Individual,Mumbai,Maharashtra,2023-07-06,XRQC4173107226583,Active,559.33
4208,MCH9754,Khanna Group,5411.0,Grocery,Partnership,Ludhiana,Punjab,2023-11-20,EDBE0893143652084,Active,3682.51
4209,MCH9755,Anand Inc,5311.0,Department Store,Private Limited,Lucknow,Uttar Pradesh,2024-10-09,EWFI4945547358021,Active,2048.19
4210,MCH9756,"Dugal, Virk And Dhaliwal",4131.0,Transportation,Partnership,Jalandhar,Punjab,2023-01-01,SZBM8211536669889,Active,494.0
4211,MCH9757,Venkataraman-Vig,5311.0,Department Store,Sole Proprietor,Amritsar,Punjab,2025-03-26,,Active,
4212,MCH9762,Kara Llc,5999.0,Miscellaneous,Individual,Delhi,Delhi,,9982880458,Active,413.17
4213,MCH9763,Bhatnagar-Ramesh,5699.0,Apparel & Fashion,Individual,Bengaluru,Karnataka,2023-03-24,FAWR8699456284349,Active,2954.71
4214,MCH9764,More-Bhavsar,5912.0,Pharmacy,Sole Proprietor,Pune,Maharashtra,2024-09-06,XXXX9274,Active,3514.68
4215,MCH9769,"Kota, Dara And Sarin",,Travel,Partnership,Ludhiana,Punjab,2025-05-22,XXXX8418,Active,2120.25
4216,MCH9770,Jha-Andra,,Transportation,Sole Proprietor,Chennai,Tamil Nadu,2026-01-22,BRJH7377264204006,Suspended,1847.23
4217,MCH9772,Vyas-Ganguly,5942.0,Books & Stationery,Partnership,Jalandhar,Punjab,2023-12-25,1012219749,Active,1198.91
4218,MCH9774,Trivedi Group,5912.0,Pharmacy,Partnership,Jaipur,Rajasthan,2024-08-03,5443660478,Active,1811.0
4219,MCH9778,"Chandra, Subramanian And Borde",5942.0,Books & Stationery,Private Limited,Bengaluru,Karnataka,2025-05-20,2832098556,Active,2313.1
4220,MCH9779,De0-Agate,4814.0,Telecom,Individual,Kolkata,West Bengal,2024-03-24,,Active,2425.1
4221,MCH9780,"Kibe, Setty And Kaul",5942.0,Books & Stationery,Private Limited,Mumbai,Maharashtra,2024-07-14,EUVJ9352599503304,Active,3251.18
4222,MCH9782,Bhardwaj-Varghese,4131.0,Travel,Individual,Ludhiana,Punjab,2023-02-18,GXDH5697468169226,Active,1522.0
4223,MCH9784,Lal Ltd,5812.0,Restaurants & Food,Partnership,Chennai,Tamil Nadu,2024-12-28,XXXX3001,Active,1442.84
4224,MCH9785,Nagarajan Plc,5699.0,Apparel & Fashion,Individual,Mumbai,Maharashtra,2025-08-06,,Active,2709.78
4225,MCH9786,"Pai, Thakkar And Krish",5311.0,Department Store,Private Limited,Hyderabad,Telangana,,,Active,1876.06
4226,MCH9787,Nigam Llc,7011.0,Hotel & Lodging,Private Limited,Jaipur,Rajasthan,2023-06-18,,Active,717.19
4227,MCH9790,Kumar-Dua,4814.0,Telecom,Sole Proprietor,Kolkata,West Bengal,2024-12-09,XXXX3101,Active,375.28
4228,MCH9793,Brar Ltd,,Apparel & Fashion,Private Limited,Bengaluru,Karnataka,,4222281666,Active,198.68
4229,MCH9797,"Basu, Kota And Hora",7011.0,Hotel & Lodging,Individual,Jaipur,Rajasthan,,,Active,3455.43
4230,MCH9798,Mann-Gera,4131.0,Transportation,Individual,Jalandhar,Punjab,2025-07-15,AQRW3805344799887,Active,952.0
4231,MCH9800,Dasgupta-Sathe,7011.0,Hotel & Lodging,Partnership,Ludhiana,Punjab,2024-06-13,4290574632,Active,
4232,MCH9801,"Manda, Bansal And Devan",5812.0,Restaurants & Food,Partnership,Pune,Maharashtra,2025-09-12,XXXX9062,Suspended,1106.68
4233,MCH9802,Contractor-Keer,5699.0,Apparel & Fashion,Individual,Delhi,Delhi,2024-04-08,6197117381,Active,1430.48
4234,MCH9803,Rastogi Ltd,,Books & Stationery,Partnership,Jaipur,Rajasthan,2025-01-29,,Active,3135.89
4235,MCH9804,Bhasin-Peri,5311.0,Department Store,Sole Proprietor,Chennai,Tamil Nadu,2023-12-21,,Suspended,962.52
4236,MCH9805,Sha-Mitter,5311.0,Retail,Partnership,Jalandhar,Punjab,,6239132906,Active,1993.26
4237,MCH9806,Hari-Kant,5411.0,Grocery,Individual,Amritsar,Punjab,2023-12-26,JKYA8958406507555,Active,1398.42
4238,MCH9807,Pillay-Sule,5912.0,Pharmacy,Partnership,Ludhiana,Punjab,2024-09-17,,Active,3555.86
4239,MCH9811,"Dyal, Ranganathan And Sinha",5812.0,Restaurants & Food,Private Limited,Delhi,Delhi,2025-11-04,RQQY2365576077878,Active,972.81
4240,MCH9813,"Padmanabhan,Brahmbhattandtrivedi",5411.0,Grocery,Private Limited,Ludhiana,Punjab,2025-01-27,XXXX5772,Active,2491.37
4241,MCH9814,Sekhon-Luthra,5411.0,Grocery,Individual,Hyderabad,Telangana,2023-06-12,,Active,2338.35
4242,MCH9815,"Narasimhan, Vasa And Goswami",5942.0,Books & Stationery,Individual,Delhi,Delhi,2025-11-10,MZNM1643262942719,Active,
4243,MCH9820,"Rai, Saha And Lalla",7011.0,Hotel & Lodging,Individual,Amritsar,Punjab,2024-10-13,,Active,3129.0
4244,MCH9821,Natt-Kibe,5699.0,Apparel & Fashion,Private Limited,Chennai,Tamil Nadu,2025-05-03,XXXX1748,Active,4072.48
4245,MCH9822,Thaman-Parsa,5311.0,Department Store,Private Limited,Bengaluru,Karnataka,,500860031,Active,534.71
4246,MCH9823,Kunda-Parekh,5812.0,Restaurants & Food,Individual,Mumbai,Maharashtra,2023-10-04,YIKU2339191619475,Active,1308.28
4247,MCH9824,Memon-Mistry,4814.0,Telecom,Partnership,Ludhiana,Punjab,2024-08-16,,On Hold,837.47
4248,MCH9826,Rana And Sons,,Grocery,Private Limited,Bengaluru,Karnataka,2023-07-07,ZBMZ7199667891551,Active,739.28
4249,MCH9827,Chaudry And Sons,5311.0,Department Store,Private Limited,Bengaluru,Karnataka,2025-04-02,WKDN2531235762305,Active,1686.75
4250,MCH9831,Deep-Kanda,4814.0,Telecom,Sole Proprietor,Pune,Maharashtra,2025-07-29,XXXX7811,Active,796.02
4251,MCH9834,Handa-Chaudhari,5411.0,Grocery,Private Limited,Lucknow,Uttar Pradesh,2025-04-27,XXXX0961,Active,3989.9
4252,MCH9835,Mahajan-Pingle,7011.0,Hotel & Lodging,Private Limited,Jaipur,Rajasthan,2025-09-22,,Active,2477.71
4253,MCH9836,"Nori, Malhotra And Deep",7011.0,Hotel & Lodging,Sole Proprietor,Chennai,Tamil Nadu,,XXXX5684,Active,3007.0
4254,MCH9837,Raval-Aurora,5812.0,Restaurants & Food,Sole Proprietor,Kolkata,West Bengal,2023-04-26,,Active,2990.0
4255,MCH9839,Natarajan-Keer,5812.0,Restaurants & Food,Individual,Delhi,Delhi,2025-03-03,XXXX6434,Active,2189.15
4256,MCH9840,"Gara, Bedi And Dua",5942.0,Books & Stationery,Private Limited,Amritsar,Punjab,2025-12-09,4627903528,Active,369.0
4257,MCH9843,"Banerjee, Singh And Anne",5942.0,Books & Stationery,Individual,Chennai,Tamil Nadu,2025-04-07,,Active,8077.21
4258,MCH9844,Menon And Sons,4131.0,Transportation,Sole Proprietor,Mumbai,Maharashtra,2024-04-14,,Active,1083.0
4259,MCH9845,Misra-Varghese,5912.0,Pharmacy,Sole Proprietor,Ludhiana,Punjab,2025-12-30,,Active,186.59
4260,MCH9846,Mukherjee Ltd,5812.0,Restaurants & Food,Sole Proprietor,Chennai,Tamil Nadu,2024-09-15,XXXX2201,Active,1799.62
4261,MCH9847,Dube And Sons,4814.0,Telecom,Partnership,Delhi,Delhi,2023-06-06,6626610678,Active,918.47
4262,MCH9848,B0Rde Inc,,Retail,Private Limited,Hyderabad,Telangana,2024-02-03,308046800,Active,1173.29
4263,MCH9849,Jayaraman Inc,5942.0,Books & Stationery,Individual,Kolkata,West Bengal,2026-02-11,8602198402,Active,1659.94
4264,MCH9853,Dhar-Raval,5912.0,Pharmacy,Sole Proprietor,Kolkata,West Bengal,,,Active,795.17
4265,MCH9855,Samra-Manda,4814.0,Telecom,Private Limited,Chennai,Tamil Nadu,2025-02-01,PEIX9794404707965,Active,1167.22
4266,MCH9856,"Gala, Nadig And Borra",5411.0,Grocery,Partnership,Lucknow,Uttar Pradesh,2025-10-13,DZVT3507500653540,Active,1744.37
4267,MCH9857,Mitra-Bala,5311.0,Department Store,Partnership,Bengaluru,Karnataka,2024-01-15,7322976024,Active,507.74
4268,MCH9858,"Memon, Mohanty And Ghosh",4131.0,Transportation,Sole Proprietor,Mumbai,Maharashtra,2025-12-11,WBRG3053362542372,Active,911.0
4269,MCH9859,Mukherjee-Agate,5999.0,Miscellaneous,Sole Proprietor,Jalandhar,Punjab,,,Active,158.0
4270,MCH9861,"Mukherjee, Murthy And Jani",4131.0,Transportation,Private Limited,Ludhiana,Punjab,2025-06-22,,Active,719.77
4271,MCH9865,Minhas Plc,5942.0,Books & Stationery,Private Limited,Delhi,Delhi,2025-11-29,,Active,334.0
4272,MCH9866,Sane-Dar,4814.0,Telecom,Partnership,Lucknow,Uttar Pradesh,2024-04-11,,Active,910.27
4273,MCH9867,Tripathiltd,5942.0,Books & Stationery,Individual,Hyderabad,Telangana,2024-11-01,,Active,936.0
4274,MCH9868,"Bedi, Konda And Kant",5912.0,Medical,Individual,Jaipur,Rajasthan,2023-01-02,XXXX9285,Active,444.97
4275,MCH9877,"Garde, Sabharwal And Prashad",5942.0,Books & Stationery,Private Limited,Hyderabad,Telangana,2024-03-02,9136330532,Active,1246.91
4276,MCH9879,Venkataraman-Tata,4814.0,Telecom,Individual,Ludhiana,Punjab,2024-01-04,5404250897,Inactive,2839.66
4277,MCH9881,Kalla-Tara,5411.0,Grocery,Private Limited,Delhi,Delhi,2025-04-10,,Active,1174.86
4278,MCH9882,Joshi Plc,4814.0,Telecom,Sole Proprietor,Jaipur,Rajasthan,,,Active,320.23
4279,MCH9883,Modi Plc,5411.0,Grocery,Sole Proprietor,Delhi,Delhi,2024-08-25,XXXX9460,Active,492.1
4280,MCH9884,Sidhu Group,7011.0,Hotel & Lodging,Partnership,Chennai,Tamil Nadu,2023-10-27,PILQ9149941231060,Active,1570.58
4281,MCH9888,"Contractor, Mohanty And Devi",5912.0,Pharmacy,Sole Proprietor,Chennai,Tamil Nadu,2025-09-23,XXXX3253,Active,1367.96
4282,MCH9896,Dave-Vasa,5311.0,Retail,Partnership,Pune,Maharashtra,2023-09-30,XXXX8599,Active,3148.67
4283,MCH9897,Modi Plc,5699.0,Apparel & Fashion,Individual,Delhi,Delhi,2023-01-06,,Active,
4284,MCH9901,Oommen Ltd,7011.0,Hotel & Lodging,Sole Proprietor,Hyderabad,Telangana,2025-10-01,XXXX3340,Inactive,538.3
4285,MCH9905,Pate1-S00D,7011.0,Hotel & Lodging,Sole Proprietor,Jaipur,Rajasthan,2025-11-21,ZWIP5852637363100,Active,
4286,MCH9906,"Raj, Goda And Rastogi",5912.0,Pharmacy,Private Limited,Pune,Maharashtra,2025-01-31,2812012011,Active,543.33
4287,MCH9909,"Gade, Tiwari And Solanki",5699.0,Apparel & Fashion,Individual,Pune,Maharashtra,2024-08-23,XXXX1254,Active,2922.02
4288,MCH9910,"Karan, Ram And Sengupta",5311.0,Department Store,Individual,Delhi,Delhi,2025-10-14,IIRT4821012999661,Active,191.17
4289,MCH9911,"Pal, Dash And Nagi",4131.0,Transportation,Individual,Mumbai,Maharashtra,2024-11-28,XXXX9114,Active,1474.73
4290,MCH9912,"Gade, Bajaj And Zachariah",7011.0,Hotel & Lodging,Sole Proprietor,Ludhiana,Punjab,2023-02-22,,Active,564.0
4291,MCH9913,Das Ltd,4814.0,Telecom,Partnership,Lucknow,Uttar Pradesh,2024-08-10,,Active,442.64
4292,MCH9914,"Parmar, Sekhon And Kakar",4131.0,Transportation,Private Limited,Amritsar,Punjab,2025-12-15,1204552607,Active,1356.48
4293,MCH9916,"Sur, Palla And Goyal",4814.0,Telecom,Private Limited,Pune,Maharashtra,2023-09-04,7186592814,Active,282.0
4294,MCH9918,"Jha, Kumer And Srivastava",5699.0,Apparel & Fashion,Sole Proprietor,Bengaluru,Karnataka,2024-01-16,UOAA2292690080709,Inactive,902.09
4295,MCH9919,"Ramaswamy,Pallandbahri",5912.0,Pharmacy,Private Limited,Mumbai,Maharashtra,2026-02-09,,Active,1346.24
4296,MCH9920,Oommen-Mitra,5411.0,Grocery,Private Limited,Jaipur,Rajasthan,2024-01-17,7684049085,Active,767.57
4297,MCH9921,"Datta, Chatterjee And Khalsa",4131.0,Transportation,Private Limited,Bengaluru,Karnataka,2024-02-22,XXXX9256,Active,2964.42
4298,MCH9922,Chand-Jain,5411.0,Grocery,Partnership,Chennai,Tamil Nadu,2023-09-10,XXXX1121,Active,1800.0
