merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size
MCH5343,Sangha-Pillay,5411,Grocery,Individual,Lucknow,Uttar Pradesh,,4912596257,Inactive,1724.67
MCH4064,"Sidhu, Kunda And Hayre",7011,Hotel & Lodging,Individual,Pune,Maharashtra,2025-02-05,XXXX9354,Active,1462.39
MCH5167,Bose And Sons,5942,Books & Stationery,Private Limited,Jalandhar,Punjab,2025-08-20,,Inactive,1269.25
MCH8005,"Kumar, Ahluwalia And Thaman",4131,Transportation,Sole Proprietor,Bengaluru,Karnataka,2025-06-30,,Active,
MCH2224,Luthra-Nagy,5411,Books & Stationery,Individual,Jaipur,Rajasthan,2025-10-23,HRLX9724386565153,Inactive,890.7
MCH6079,"Seshadri, Muni And Banik",7011,Hotel & Lodging,Individual,Kolkata,West Bengal,2026-02-24,,Active,434.97
MCH2232,Borde-Sule,5311,Department Store,Partnership,Hyderabad,Telangana,2025-02-24,9040784909,Active,642.26
MCH6172,Raja Inc,5812,Restaurants & Food,Sole Proprietor,Hyderabad,Telangana,2024-11-09,,Active,1050.0
MCH9348,"Toor, Parekh And Agate",5942,Books & Stationery,Private Limited,Amritsar,Punjab,2025-03-30,HCSS6943242832650,Active,4472.44
MCH4416,Raju And S0Ns,5999,Miscellaneous,Individual,Bengaluru,Karnataka,2025-10-04,6909361511,Suspended,3955.0
MCH3275,Sridhar And Sons,5699,Apparel & Fashion,Partnership,Delhi,Delhi,2024-04-15,,On Hold,
MCH5607,Ba1A And S0Ns,5942,Transportation,Individual,Delhi,Delhi,2023-07-24,,Active,2712.11
MCH6097,Mannan Plc,5812,Restaurants & Food,Partnership,Lucknow,Uttar Pradesh,2025-02-13,XXXX8307,Active,258.41
MCH9310,Ganguly-Tella,7011,Hotel & Lodging,Individual,Pune,Maharashtra,2024-03-29,XXXX9831,Active,
MCH9943,Mukhopadhyay-Kale,5699,Apparel & Fashion,Private Limited,Amritsar,Punjab,2025-11-30,HLRA9462438432419,Active,2114.46
MCH6645,Kalla Ltd,,Apparel & Fashion,Partnership,Amritsar,Punjab,2023-01-29,CBQP9610741406951,Active,329.87
MCH4406,"Chand, Ahuja And Behl",7011,Hotel & Lodging,Private Limited,Pune,Maharashtra,2023-06-09,,Active,3629.0
MCH4792,Agrawal-Prabhu,5812,Restaurants & Food,Sole Proprietor,Chennai,Tamil Nadu,2025-11-02,,Inactive,1844.0
MCH1064,Mishra-Badami,5942,Books & Stationery,Sole Proprietor,Lucknow,Uttar Pradesh,2025-03-12,,Active,2393.66
MCH2679,"Barman, Bains And Shan",5912,Pharmacy,Private Limited,Mumbai,Maharashtra,2024-12-25,2613968880,Active,1334.82
MCH2118,Kakar Group,5812,Restaurants & Food,Sole Proprietor,Delhi,Delhi,2023-07-08,,Active,683.0
MCH5505,Wagle Ltd,4131,Transportation,Partnership,Lucknow,Uttar Pradesh,2025-01-06,,Inactive,318.93
MCH9452,Kapoor-Kara,5999,Miscellaneous,Private Limited,Kolkata,West Bengal,,TTFV4828934746515,Inactive,
MCH8873,"Pathak, Bath And Kant",4131,Transportation,Partnership,Pune,Maharashtra,2025-06-11,,Active,2212.3
MCH4606,Vyas-Mukhopadhyay,7011,Hotel & Lodging,Private Limited,Hyderabad,Telangana,2025-09-29,XXXX6697,Active,745.57
MCH8276,"Kakar, Handa And Sachdeva",5812,Restaurants & Food,Sole Proprietor,Mumbai,Maharashtra,2025-09-23,XXXX1898,Active,2410.37
MCH6608,"Puri, Dar And Mann",,Grocery,Private Limited,Delhi,Delhi,2024-02-10,,Active,
MCH7605,Kakar-Dhi110N,5311,Retail,Private Limited,Bengaluru,Karnataka,2025-07-21,XXXX1255,Inactive,1126.42
MCH8480,Doshi-Sarin,4131,Transportation,Individual,Pune,Maharashtra,2023-07-02,,Active,
MCH8876,Rai Llc,4131,Travel,Sole Proprietor,Mumbai,Maharashtra,2025-02-17,MDBH5898755219705,Active,1825.17
MCH5845,Kara Group,5999,Miscellaneous,Private Limited,Amritsar,Punjab,2023-12-31,XXXX0508,Active,1557.96
MCH5482,"Baral, Tak And Rajan",5812,Restaurants & Food,Individual,Kolkata,West Bengal,2025-06-23,XXXX1905,Inactive,710.53
MCH4640,Choudhary-Joshi,5699,Apparel & Fashion,Partnership,Jaipur,Rajasthan,,GOPL6469934819715,Active,857.62
MCH3811,"Bhat, Anand And Bakshi",,Hotel & Lodging,Individual,Bengaluru,Karnataka,,4680162216,Active,563.14
MCH3254,"Chanda, Maharaj And Chandra",4131,Transportation,Partnership,Hyderabad,Telangana,2025-11-03,TXWB1746078464859,Active,1842.04
MCH6228,"Kar, Agarwal And Karpe",5812,Restaurants & Food,Private Limited,Bengaluru,Karnataka,2024-08-05,,Suspended,1145.75
MCH9008,"Gour, Amble And Bakshi",5411,Grocery,Sole Proprietor,Amritsar,Punjab,2024-12-18,NUSH9143769186873,Active,1167.35
MCH1532,Sarna-Kota,5999,Miscellaneous,Private Limited,Delhi,Delhi,2024-10-21,,Active,4843.68
MCH2696,"Dave, Chaudhari And Bhatti",5411,Grocery,Individual,Delhi,Delhi,2024-11-25,XXXX0248,Suspended,
MCH7627,Maharaj-Narain,5311,Department Store,Individual,Lucknow,Uttar Pradesh,2023-03-26,YXZM1071683755810,Active,508.95
MCH7830,Hegde Ltd,,Transportation,Sole Proprietor,Bengaluru,Karnataka,,,Active,
MCH9021,Dubey Plc,4814,Telecom,Private Limited,Jaipur,Rajasthan,2023-03-10,DCIU7751773884205,Inactive,214.99
MCH2813,"Panchal, Pradhan And Bora",5812,Restaurants & Food,Individual,Jalandhar,Punjab,2026-01-05,,Active,
MCH7709,"Jani, Sidhu And Tripathi",4131,Transportation,Partnership,Jaipur,Rajasthan,2025-06-05,KEWA6292181807133,Active,451.31
MCH6104,Keer-Gade,5311,Department Store,Individual,Kolkata,West Bengal,2023-01-01,DQNV8530720672123,Inactive,935.82
MCH8316,Nagi Plc,5812,Restaurants & Food,Private Limited,Chennai,Tamil Nadu,2023-09-23,XXXX1199,Active,1504.17
MCH6660,Biswas Group,4131,Transportation,Sole Proprietor,Chennai,Tamil Nadu,2025-03-18,,Active,204.05
MCH1177,"Mistry, Savant And Jha",4131,Transportation,Sole Proprietor,Amritsar,Punjab,2025-08-29,,Active,1663.99
MCH9205,Lala Ltd,4131,Transportation,Private Limited,Kolkata,West Bengal,2024-11-26,XXXX6473,Suspended,569.25
MCH7733,Bora Inc,,Telecom,Private Limited,Lucknow,Uttar Pradesh,2024-01-22,XXXX3762,Active,5028.38
MCH9140,Dugar-Uppal,5411,Grocery,Partnership,Jaipur,Rajasthan,2024-12-06,,Active,1470.42
MCH2398,Kapur-Dani,5311,Department Store,Individual,Chennai,Tamil Nadu,2023-09-15,IWCQ2998069556193,Active,711.05
MCH5141,Gera-Kashyap,4814,Telecom,Partnership,Ludhiana,Punjab,2024-08-01,,Active,2000.07
MCH9126,Anne-Chahal,5411,Grocery,Partnership,Hyderabad,Telangana,2023-03-05,,Active,
MCH1583,Sarin-More,5812,Restaurants & Food,Private Limited,Amritsar,Punjab,2023-10-05,1923155303,Active,1435.48
MCH2283,"Dhawan, Pa11A And Krishnan",7011,Hotel & Lodging,Partnership,Hyderabad,Telangana,,2734680306,Active,954.74
MCH5646,Luthra Plc,5942,Books & Stationery,Sole Proprietor,Chennai,Tamil Nadu,2024-04-06,,Active,2198.41
MCH1269,Shukla Plc,5699,Apparel & Fashion,Individual,Hyderabad,Telangana,2025-03-03,,Active,1758.28
MCH4881,"Wadhwa, Morar And Kara",5912,Pharmacy,Sole Proprietor,Jalandhar,Punjab,2023-08-26,XXXX1836,Active,367.72
MCH6492,Peri Llc,5912,Pharmacy,Individual,Mumbai,Maharashtra,2025-08-20,,Active,3574.25
MCH6422,"Bhatnagar, Bora And Venkataraman",5912,Pharmacy,Sole Proprietor,Pune,Maharashtra,2025-05-11,,Active,1587.75
MCH1210,"Dua, Buch And Kaul",,Books & Stationery,Private Limited,Mumbai,Maharashtra,,9379400368,Suspended,1903.0
MCH8801,Bedi Inc,5912,Pharmacy,Sole Proprietor,Lucknow,Uttar Pradesh,2024-08-11,XXXX1264,Active,3479.49
MCH5715,"Bansal,Aryaandbhat",5912,Pharmacy,Private Limited,Bengaluru,Karnataka,2025-01-20,,Active,1290.0
MCH7429,"Sandal, Raja And Gopal",7011,Hotel & Lodging,Sole Proprietor,Bengaluru,Karnataka,2023-12-15,,Active,1419.21
MCH3596,Choudhry Ltd,4131,Transportation,Private Limited,Lucknow,Uttar Pradesh,2024-11-11,NDFD6315987877623,Active,311.69
MCH2884,Malhotra-Sarin,5942,Books & Stationery,Sole Proprietor,Pune,Maharashtra,2025-02-27,,Active,683.54
MCH1098,"Raval, Yadav And Yogi",7011,Hotel & Lodging,Private Limited,Jaipur,Rajasthan,2023-12-01,XXXX3614,Active,181.0
MCH1118,"Basak, Pillai And Arora",5999,Miscellaneous,Private Limited,Chennai,Tamil Nadu,2026-06-01,,Active,3933.25
MCH2267,Bobal And Sons,7011,Hotel & Lodging,Partnership,Delhi,Delhi,2023-01-03,NKYD4958921832559,Active,2114.71
MCH2727,Ahluwalia And Sons,5942,Books & Stationery,Partnership,Bengaluru,Karnataka,2023-07-24,FLWS4381228751020,Active,133.58
MCH3308,"Dhawan, Ranganathan And Luthra",5699,Apparel & Fashion,Partnership,Amritsar,Punjab,2026-01-09,XXXX7835,Inactive,2438.38
MCH6560,"Pandit, Jayaraman And Chokshi",4814,Telecom,Individual,Hyderabad,Telangana,2023-05-29,3945566171,Active,11930.97
MCH9400,"Dara, Desai And Sethi",5999,Miscellaneous,Partnership,Mumbai,Maharashtra,2025-08-23,,Active,2120.88
MCH7675,Suresh-Tandon,4131,Transportation,Partnership,Pune,Maharashtra,2025-01-24,,Active,1022.55
MCH5328,Kaur Group,5699,Apparel & Fashion,Partnership,Lucknow,Uttar Pradesh,2025-04-07,,Active,1594.0
MCH1449,"Chadha, Ramakrishnan And Badami",7011,Hotel & Lodging,Partnership,Hyderabad,Telangana,2023-09-28,,Suspended,1634.83
MCH9277,Pa1-R0Ut,5942,Books & Stationery,Individual,Amritsar,Punjab,2026-02-10,,Active,963.33
MCH5210,"Gill, Acharya And Naidu",5912,Pharmacy,Partnership,Amritsar,Punjab,2024-12-10,1435006704,Suspended,1319.3
MCH1434,Kale And Sons,5812,Restaurants & Food,Private Limited,Jalandhar,Punjab,2023-04-25,258989067,Active,985.73
MCH7184,Dara Inc,4131,Grocery,Sole Proprietor,Mumbai,Maharashtra,2023-08-31,,Active,1095.25
MCH5684,Arora Plc,5699,Apparel & Fashion,Sole Proprietor,Kolkata,West Bengal,2023-11-15,XXXX4030,Active,898.89
MCH8650,Konda Ltd,5999,Miscellaneous,Sole Proprietor,Ludhiana,Punjab,2024-05-27,XXXX1884,Active,578.35
MCH2274,"Kunda, Vig And Parsa",5999,Miscellaneous,Sole Proprietor,Mumbai,Maharashtra,2023-06-06,XXXX2871,Active,3028.0
MCH9413,Kala-Sarkar,5912,Pharmacy,Sole Proprietor,Hyderabad,Telangana,2023-10-25,XXXX4409,Active,869.76
MCH9516,"Sule, Borra And Rattan",5812,Restaurants & Food,Partnership,Amritsar,Punjab,2023-01-19,,Active,
MCH3659,Kashyap Llc,4131,Transportation,Partnership,Pune,Maharashtra,2025-07-06,,Active,403.54
MCH8370,"Ramaswamy, Dugal And Upadhyay",4131,Transportation,Sole Proprietor,Delhi,Delhi,,XXXX7519,Active,538.41
MCH9807,Pillay-Sule,5912,Pharmacy,Partnership,Ludhiana,Punjab,2024-09-17,,Active,3555.86
MCH6983,Barman-Chand,5311,Department Store,Partnership,Delhi,Delhi,2024-10-07,,Active,3713.18
MCH4094,Thakur-Shah,5311,Department Store,Individual,Chennai,Tamil Nadu,2024-12-25,8582719146,Active,1848.8
MCH2416,"Gokhale, Dua And Murty",5411,Grocery,Sole Proprietor,Delhi,Delhi,2024-09-15,489469400,Active,4341.41
MCH1838,Manda-Deshpande,5942,Books & Stationery,Partnership,Jalandhar,Punjab,2025-09-04,XYTA4197098019941,Active,2224.32
MCH9946,Koshy Group,5812,Books & Stationery,Private Limited,Hyderabad,Telangana,,XXXX9561,Suspended,1728.0
MCH5274,"Nair, Dave And Hayre",4131,Travel,Individual,Bengaluru,Karnataka,2023-04-08,AJZR1927630901873,Active,598.65
MCH3399,Muni And Sons,5699,Apparel & Fashion,Private Limited,Amritsar,Punjab,2024-07-04,2117257070,Active,
MCH5823,Garde Llc,5311,Department Store,Sole Proprietor,Bengaluru,Karnataka,2023-03-15,XXXX1484,Inactive,1075.77
MCH9130,Chhabra Llc,5812,Restaurants & Food,Private Limited,Jalandhar,Punjab,2024-12-09,,Active,1786.29
MCH3553,"Goda, Padmanabhan And Goswami",4131,Transportation,Individual,Jaipur,Rajasthan,,,On Hold,1035.0
MCH2610,"Dhar, Mahajan And Sarkar",5912,Pharmacy,Private Limited,Delhi,Delhi,2025-08-09,GLOR5725383010765,Active,
MCH6392,Nazareth Plc,7011,Hotel & Lodging,Individual,Hyderabad,Telangana,2023-05-06,2855125611,Active,3645.82
MCH6862,Misra-Dada,4814,Telecom,Private Limited,Kolkata,West Bengal,2025-08-12,XXXX0069,Active,736.0
MCH2564,Bumb And Sons,7011,Hotel & Lodging,Private Limited,Hyderabad,Telangana,2025-04-18,XXXX0675,Active,1155.71
MCH7040,Bhasin-Lala,5942,Books & Stationery,Individual,Mumbai,Maharashtra,2025-10-11,FTZP5237157996499,Suspended,2406.66
MCH3760,Das-Ahuja,5812,Restaurants & Food,Sole Proprietor,Lucknow,Uttar Pradesh,2023-01-13,QOFI2681256583657,Active,755.0
MCH3700,"Sinha, Purohit And Shetty",5912,Pharmacy,Individual,Bengaluru,Karnataka,2025-04-01,2727095091,Inactive,1238.03
MCH2232,Saha Plc,7011,Hotel & Lodging,Partnership,Delhi,Delhi,2023-09-28,8260481168,Inactive,1033.0
MCH7422,Divan-Vaidya,5942,Books & Stationery,Individual,Jaipur,Rajasthan,2024-07-26,7661131218,Suspended,170.31
MCH2849,Gokhale-Iyengar,4814,Telecom,Partnership,Jalandhar,Punjab,,8509639866,Active,1215.62
MCH3572,Kohli Plc,,Travel,Sole Proprietor,Delhi,Delhi,2025-11-20,XXXX5864,Active,
MCH9001,Sangha-Ravi,5912,Pharmacy,Individual,Bengaluru,Karnataka,2024-10-17,,Active,242.09
MCH7473,"Goswami, Narang And Chaudhari",5411,Grocery,Partnership,Hyderabad,Telangana,,,Active,1709.42
MCH8358,Tripathi-Borah,5912,Pharmacy,Private Limited,Kolkata,West Bengal,2025-06-12,BKSI3267781366733,Active,1758.66
MCH7463,Chaudry-Natarajan,5912,Medical,Partnership,Chennai,Tamil Nadu,2025-07-05,VIFS4477584866493,Active,
MCH8910,Varkey Group,5912,Pharmacy,Individual,Ludhiana,Punjab,2025-02-07,XXXX9985,Active,9929.86
MCH2879,"Sidhu, Kumer And Venkatesh",4131,Transportation,Partnership,Bengaluru,Karnataka,2024-02-14,,Active,1726.8
MCH3416,"Rau, Baral And Karan",4814,Telecom,Private Limited,Ludhiana,Punjab,2024-02-02,,Active,894.0
MCH3600,Bhat-Naik,5999,Miscellaneous,Private Limited,Amritsar,Punjab,,307550331,Active,3889.22
MCH3571,"Aurora, Kamdar And Vasa",5411,Grocery,Private Limited,Lucknow,Uttar Pradesh,2023-02-03,,Active,583.65
MCH1552,Uppal Plc,4131,Transportation,Sole Proprietor,Hyderabad,Telangana,,,Active,1136.0
MCH9311,"Dyal, Mohan And Patla",5942,Books & Stationery,Sole Proprietor,Bengaluru,Karnataka,2025-02-16,8480146699,Active,1774.56
MCH5822,Gandhi-Krish,5311,Retail,Sole Proprietor,Bengaluru,Karnataka,2023-02-10,7874103727,Active,1268.39
MCH1861,Vora-Balan,5411,Grocery,Sole Proprietor,Pune,Maharashtra,2025-10-17,MBHV3858162453364,Inactive,2646.57
MCH9811,Natarajan-Goswami,5699,Apparel & Fashion,Partnership,Mumbai,Maharashtra,2023-08-24,,Active,5908.31
MCH7226,"Peri, Barad And Panchal",5942,Books & Stationery,Sole Proprietor,Delhi,Delhi,2024-11-30,VDWB1270434840968,Active,4237.0
MCH9245,Zachariah-Suri,5311,Retail,Individual,Jalandhar,Punjab,2023-05-03,ZBKQ5898737738506,Active,328.18
MCH1219,Srinivas-Bobal,5912,Pharmacy,Sole Proprietor,Chennai,Tamil Nadu,2023-08-27,,Active,2814.27
MCH3488,Sarna-Ramaswamy,5699,Apparel & Fashion,Private Limited,Kolkata,West Bengal,2025-12-10,XXXX7182,Active,1118.6
MCH1040,Krishnan And S0Ns,5411,Grocery,Sole Proprietor,Jalandhar,Punjab,2023-01-06,5805252531,Active,1030.03
MCH9140,Raghavan-Batta,4814,Telecom,Individual,Bengaluru,Karnataka,2024-11-04,HHIC1764468874406,Active,755.01
MCH8870,Solanki-Cherian,4131,Transportation,Partnership,Kolkata,West Bengal,2025-07-04,HJDK9008014525015,Active,1597.0
MCH3541,"Srivastava, Tella And Konda",4814,Telecom,Private Limited,Delhi,Delhi,2024-10-31,XXXX6960,Inactive,2341.43
MCH4439,Deshpande Ltd,5812,Restaurants & Food,Partnership,Bengaluru,Karnataka,2025-04-02,XXXX4378,Active,
MCH2767,"Munshi, Kohli And Pai",7011,Apparel & Fashion,Private Limited,Lucknow,Uttar Pradesh,2026-02-28,6694122395,Active,1994.09
MCH8606,Prabhakar Ltd,5942,Books & Stationery,Partnership,Mumbai,Maharashtra,2024-11-25,,Active,602.72
MCH9276,Trivedi-Kunda,5699,Apparel & Fashion,Individual,Delhi,Delhi,2025-12-31,XXXX9182,Active,2310.01
MCH6692,Kamdar Inc,5999,Miscellaneous,Private Limited,Lucknow,Uttar Pradesh,2023-09-02,,Active,116.28
MCH8057,Kalla Group,5912,Medical,Sole Proprietor,Mumbai,Maharashtra,2025-08-29,,Active,437.01
MCH5263,"Narang, Kata And Pillai",5311,Department Store,Private Limited,Ludhiana,Punjab,2024-08-12,,Active,
MCH8893,Anand-Dada,5411,Grocery,Private Limited,Delhi,Delhi,2023-02-15,,Active,598.72
MCH4709,Ramakrishnan-Palla,4814,Telecom,Individual,Bengaluru,Karnataka,2026-02-15,AMXA0608566091033,Active,1190.3
MCH2444,"Sachar, Das And Deo",4131,Transportation,Sole Proprietor,Jalandhar,Punjab,2025-05-12,,Active,563.27
MCH7580,"Setty, Kala And Ramesh",7011,Hotel & Lodging,Partnership,Jaipur,Rajasthan,2025-10-20,,Active,
MCH1087,"Mitter, Sawhney And Luthra",7011,Hotel & Lodging,Partnership,Chennai,Tamil Nadu,2025-04-19,,Suspended,2381.71
MCH4066,Nazareth Group,4131,Books & Stationery,Sole Proprietor,Kolkata,West Bengal,2023-01-28,XMZT2343976498711,Active,
MCH8169,"Kapur, Prashad And Srinivasan",5999,Miscellaneous,Individual,Jaipur,Rajasthan,2024-03-11,XXXX1277,Active,1294.0
MCH9022,"Kunda,Dugarandkari",5699,Apparel & Fashion,Individual,Amritsar,Punjab,2026-01-24,,Active,1439.0
MCH3287,"Dave, Ganesan And Biswas",5311,Retail,Individual,Bengaluru,Karnataka,,7925995111,Active,1007.0
MCH2522,Savant-Sangha,5311,Retail,Partnership,Mumbai,Maharashtra,2024-03-01,1167145374,Active,702.03
MCH4362,Sura Llc,7011,Hotel & Lodging,Individual,Jaipur,Rajasthan,2023-04-23,2143307806,Suspended,218.0
MCH9060,"Ramaswamy, Singhal And Deep",5999,Miscellaneous,Individual,Mumbai,Maharashtra,2023-01-01,,Active,1011.0
MCH5890,Apte-Sant,5311,Department Store,Partnership,Amritsar,Punjab,2026-01-27,BNKX3894227656030,Inactive,2687.77
MCH1327,Gandhiplc,5699,Apparel & Fashion,Sole Proprietor,Lucknow,Uttar Pradesh,2023-11-02,XXXX1458,Active,902.09
MCH8636,Ghosh-Dash,5942,Books & Stationery,Partnership,Amritsar,Punjab,2023-09-06,8172688665,Active,3699.41
MCH2676,"Kohli, Biswas And Aggarwal",5912,Pharmacy,Partnership,Pune,Maharashtra,2026-01-30,LQDP7543612313020,Inactive,
MCH6654,Tella Group,5812,Restaurants & Food,Sole Proprietor,Hyderabad,Telangana,,,Active,1438.0
MCH2418,Majumdar-Hegde,5411,Grocery,Partnership,Pune,Maharashtra,2023-06-09,,Active,
MCH4148,"Muni, Chaudhari And De",5999,Miscellaneous,Private Limited,Kolkata,West Bengal,2024-12-20,2868917120,Inactive,2139.38
MCH4285,Bhatnagar-Atwal,5942,Books & Stationery,Partnership,Jalandhar,Punjab,,,Inactive,988.9
MCH7362,"Rege, Thaker And Sinha",5912,Medical,Private Limited,Pune,Maharashtra,2025-01-29,,Active,1915.79
MCH5683,Chauhan-Chakraborty,5912,Medical,Private Limited,Chennai,Tamil Nadu,2025-06-06,8678287299,Active,
MCH7196,Kunda-Bakshi,5311,Retail,Private Limited,Kolkata,West Bengal,2026-02-08,,Suspended,859.44
MCH5040,Nayar-Khatri,4814,Telecom,Individual,Pune,Maharashtra,2025-04-30,,Active,1055.33
MCH5639,"Viswanathan, Gupta And Varghese",7011,Hotel & Lodging,Sole Proprietor,Mumbai,Maharashtra,2023-09-02,,Active,2712.0
MCH7048,Manda Inc,5942,Books & Stationery,Sole Proprietor,Kolkata,West Bengal,2024-02-17,1555117689,Active,776.0
MCH9492,Mitra Gr0Up,5912,Pharmacy,Private Limited,Kolkata,West Bengal,2024-07-13,8155802263,Active,1049.0
MCH7758,"Memon, Agate And Deshpande",5699,Apparel & Fashion,Partnership,Mumbai,Maharashtra,2023-12-27,KYBY5368849904131,Active,362.28
MCH3668,Pandey-Uppal,4131,Transportation,Sole Proprietor,Pune,Maharashtra,2024-09-03,XXXX9816,Active,795.26
MCH8828,Ranganathan And Sons,4131,Travel,Individual,Amritsar,Punjab,2026-01-02,,Active,
MCH6774,Parsa Ltd,5699,Apparel & Fashion,Private Limited,Amritsar,Punjab,2023-01-17,,Active,2007.14
MCH2105,Nagar-Misra,5912,Pharmacy,Private Limited,Jaipur,Rajasthan,2024-03-17,DJMK6141720098442,Active,1101.76
MCH8681,Suri Ltd,5699,Apparel & Fashion,Partnership,Jalandhar,Punjab,2025-07-19,TFNO3503811861510,Active,1034.26
MCH3144,Raval-Korpal,7011,Hotel & Lodging,Partnership,Delhi,Delhi,,,Active,1879.74
MCH7639,Comar Plc,5411,Grocery,Private Limited,Delhi,Delhi,2023-11-29,,Active,2058.56
MCH1446,Sunder-Sathe,5311,Department Store,Sole Proprietor,Chennai,Tamil Nadu,2024-11-18,XXXX0028,Active,3885.08
MCH5749,"Chaudry, Minhas And Chatterjee",5812,Restaurants & Food,Private Limited,Mumbai,Maharashtra,2024-05-09,,Active,1621.0
MCH5812,Aurora And Sons,7011,Hotel & Lodging,Sole Proprietor,Hyderabad,Telangana,2024-03-03,7984668048,Active,410.12
MCH7667,Solanki Llc,4814,Telecom,Sole Proprietor,Lucknow,Uttar Pradesh,2024-06-28,,Active,1620.69
MCH8798,Ch0Wdhury-Su1E,5311,Department Store,Individual,Jalandhar,Punjab,2024-12-28,CPUC4526229447155,Active,207.92
MCH2084,"Murthy, Dutt And Bakshi",4131,Travel,Private Limited,Mumbai,Maharashtra,2024-04-03,,Active,659.75
MCH6583,Raval-Badal,5912,Pharmacy,Individual,Kolkata,West Bengal,2025-11-07,6285750236,Active,2083.0
MCH4463,Bera-Kota,5699,Apparel & Fashion,Partnership,Amritsar,Punjab,2024-08-03,,Suspended,4533.0
MCH4205,Behl-Narula,5311,Department Store,Sole Proprietor,Kolkata,West Bengal,2023-11-27,,Active,4442.0
MCH9856,"Gala, Nadig And Borra",5411,Grocery,Partnership,Lucknow,Uttar Pradesh,2025-10-13,DZVT3507500653540,Active,1744.37
MCH2550,Dhaliwal Llc,4814,Telecom,Individual,Chennai,Tamil Nadu,2024-08-25,,Active,
MCH3122,"Bobal, Ramachandran And Guha",5912,Pharmacy,Sole Proprietor,Kolkata,West Bengal,2025-01-21,FHGU4599451146972,Active,1010.17
MCH6844,"Bedi, Gill And Dube",7011,Hotel & Lodging,Partnership,Kolkata,West Bengal,2025-06-11,MUIE3650763763562,Active,713.58
MCH3221,Baria-Dube,7011,Hotel & Lodging,Sole Proprietor,Kolkata,West Bengal,,CKDG4069954350716,Inactive,338.34
MCH9595,Kapur Inc,5999,Miscellaneous,Private Limited,Chennai,Tamil Nadu,2023-10-26,FKYL3305691122715,Active,
MCH4051,Dixit-Chaudry,,Department Store,Private Limited,Lucknow,Uttar Pradesh,2024-08-17,RUAK0632911011346,Active,
MCH2231,"Goyal, Balakrishnan And Patla",7011,Hotel & Lodging,Private Limited,Bengaluru,Karnataka,2024-11-10,,Inactive,1360.71
MCH4028,Taneja-Bhattacharyya,4131,Transportation,Partnership,Lucknow,Uttar Pradesh,2023-07-14,,Active,2673.0
MCH3139,"Chaudhry, Barman And Choudhury",5942,Books & Stationery,Sole Proprietor,Bengaluru,Karnataka,2024-01-12,5767179524,Active,4138.0
MCH9038,"Dara, Pai And Saxena",,Apparel & Fashion,Sole Proprietor,Ludhiana,Punjab,2024-04-18,739300438,Inactive,2740.86
MCH2172,Pandey Group,5699,Apparel & Fashion,Individual,Amritsar,Punjab,2023-10-03,,Inactive,544.85
MCH6278,"Keer, Sha And Sama",5912,Medical,Partnership,Kolkata,West Bengal,2025-08-23,2867105387,Active,8713.68
MCH1491,Tripathi Ltd,5699,Apparel & Fashion,Private Limited,Kolkata,West Bengal,2024-06-20,XXXX2255,Active,
MCH3021,"Gupta, Mukherjee And Setty",4131,Transportation,Sole Proprietor,Mumbai,Maharashtra,2026-02-14,XXXX2366,Active,614.86
MCH6676,Balakrishnan-Baral,4131,Transportation,Partnership,Chennai,Tamil Nadu,2025-08-02,,Active,1126.87
MCH4277,Khalsa Inc,5311,Department Store,Individual,Amritsar,Punjab,2023-01-31,FHSK9777802879372,Active,1332.99
MCH8210,Bains Group,5912,Medical,Partnership,Delhi,Delhi,2025-05-06,4433554214,Active,2128.0
